岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
NLP算法工程师,北京-朝阳,30k-50k,3-5年,本科,"知识图谱
深度学习
聚类
语义识别",智联招聘,"互联网,企业服务",1000-9999人,"职位描述
知识图谱深度学习聚类语义识别
职位描述：
1、利用NLP相关技术，提供文本分析相关的基础方案与服务；
2、对海量文本内容进行挖掘分析工作；
3、文本分析、主题模型，关键词抽取；
4、Query理解和用户画像建设；
岗位要求：
1、本科学历及以上，有知名互联网公司背景；
2、熟悉NLP和机器学习的理论，3年以上NLP工作经验；
2、熟练使用python语言和linux开发环境；
3、熟练使用hadoop分布式环境，包括hive、mapreduce或spark；
4、责任心强，积极主动，有良好的沟通能力和团队合作能力。
职位福利：五险一金、绩效奖金、弹性工作、补充医疗保险、节日福利",2024-12-15,智联
nlp算法工程师/专家,北京-海淀,30k-60k·15薪,3-5年,硕士,"智能客服
自动问答
聊天机器人
NLP
LLM
大模型",北京嘀嘀无限科技发展有限公司,,无,"职位描述
智能客服自动问答聊天机器人NLPLLM大模型
岗位职责：
1. 参与基础大语言模型应用研发；
2. 结合机器学习、强化学习等技术优化基础大语言模型
3. 调研并探索SFT/RLHF方向前沿算法、框架，持续提升现有算法的效率与效果。
任职要求：
1. 有计算机科学、数学、统计学或相关领域的硕士或博士学位；
2. 熟悉Python与深度学习框架，具有良好的编程能力和扎实的数学理论基础；
3. 关注行业前沿进展，对技术开发及应用有热情，有自己的想法并乐于挑战自我；
4. 良好的沟通能力，跨团队协作能力，具备出色的规划、执行力，强烈的责任感，以及优秀的学习能力和自我驱动力；
加分项
1. 有相关领域的开源项目、竞赛获奖、顶会论文发表/在投；
2. 熟悉LangChain、DeepSpeed等LLM开源工具，工程能力较强；",2024-12-06,智联
nlp算法工程师,北京-石景山,15k-25k·15薪,3-5年,硕士,"PyTorch
TensorFlow
Python
文本分类
信息抽取
情感分析",中国司法大数据研究院有限公司,"云计算/大数据,人工智能",100-299人,"职位描述
PyTorchTensorFlowPython文本分类信息抽取情感分析
岗位职责：
1.开发和优化自然语言处理模型和算法，解决文本分类、信息提取等问题。
2.构建司法大语言模型，为信息提取、文本分类、智能交互提供底层基础模型。
3.研究最新技术和算法，不断推动团队和公司在自然语言处理领域的发展。
任职要求：
1.硕士及以上学历，计算机、人工智能等相关专业。
2.熟悉python，熟练使用TensorFlow、PyTorch、PaddlePaddle等深度学习框架。
3.熟悉自然语言处理领域常用的技术和算法，如文本分类、信息提取、情感分析、大语言模型构建调优等，并具有三年以上自然语言处理算法实战经验。
4.有较强的团队合作能力和学习能力，能够快速适应公司的开发流程和业务规范。",2024-12-06,智联
深度学习算法工程师专家,北京-海淀,30k-40k·15薪,5-10年,硕士,"深度学习算法
英语",北京和人广智科技有限公司,"网络/信息安全,网络/信息安全",20-99人,"职位描述
深度学习算法英语
岗位职责：
1.负责利用深度学习技术开发和优化图像、音频算法，包括图像增强，图像分类，目标检测、动作识别、语音增强，语音分离，语音识别，迭代提升算法性能；
2.负责解决算法在测试中出现的问题，通过数据增强、调参、调整模型结构等方式加快产品落地；
3.负责模型优化裁剪、模型转码整合，用量化、剪枝、算子替换、蒸馏等方式，降低模型算力或存储需求，以便移植到特定硬件平台。
任职资格：
1. 信号处理、图像处理、声学、计算机、物理、电子信息等相关专业，硕士及以上学历；
2. 5年以上图像、声学算法调试经验，有图像、音频信息隐藏相关工作经验的优先；
3.英语阅读能力强，能够调研英文文献。",2024-12-16,智联
NLP算法工程师1(T0595),北京-海淀,20k-40k,5-10年,本科,"情感分析
文本分类
BERT
推荐系统
聊天机器人
自动问答
智能客服
CHAT GPT
LANGCHAIN",百车宝,"互联网,计算机软件",100-299人,"职位描述
情感分析文本分类BERT推荐系统聊天机器人自动问答智能客服CHAT GPTLANGCHAIN
职位描述：
汽车大师致力于为车主提供专业的人车场新连接服务，是国内汽车付费问答及汽车维修技师众包平台，旗下专业技师超过18万，已为广大车主提供了2.2亿次问答服务。
岗位职责：
1. 负责大模型增量预训练、高效微调、推理优化和效果评估等，并在汽车后市场领域场景中实现落地；
2. 研发迭代检索增强、链式推理、事实一致性和可控性文本生成等技术；
3. 负责问答系统的内容安全，指令安全、隐私安全等；
4. 追踪NLP/多模态等大模型前沿技术。
任职资格：
1. 熟练掌握NLP基础理论和算法，有NLP相关行业经验，熟练掌握Transformer系列模型架构和原理
2. 熟练掌握python编码语言，熟练使用pytorch、tensorflow、paddle等至少一种深度学习框架
3. 熟悉使用deepspeed、megatron、colossal-ai等至少一种大模型分布式训练框架，了解langchain原理以及llama、chatglm等常见开源基座大模型
4. 责任心强，有较强的自驱力，善于利用业界优质模型，从0到1推动业务发展，以及较强的沟通协作能力。
我们希望你加入，一起给百万维修技师提供互联网转行和赚钱机会，给千万车主提供互联网用车信息便捷服务, 推动汽车服务行业向智能化、数字化和共享化发展。
（请您面试前认真在微信、百度等渠道了解并使用“汽车大师”小程序，能有自己的见解为佳，同时也可以在官网（www.baichebao.com）了解公司其它业务）
职位要求：",2024-12-06,智联
nlp算法专家,北京-海淀,50k-70k,3-5年,本科,生成文本任务,北京信赢荣智企业管理咨询有限公司,"互联网,咨询服务",0-20人,"职位描述
生成文本任务
工作职责：
1、参与企业效能协同办公场景下生成式AI的算法研究与产品落地；
2、参与LLM相关数据处理与模型训练的工作，配合产品完成业务相关的需求及指标；
3、跟踪研究业界LLM新算法及技术，并将其应用于效能场景的实际产品中。
任职要求：
1、熟悉前沿AIGC产品，如llama、Dolly、ChatGLM、ChatGPT等；
2、具有端到端大语言模型研究和落地优化经验，熟悉常用模型/算法，如Transformer、Attention等；
3、工程能力强，熟练掌握PyTorch等深度学习框架，熟悉Numpy，熟悉Linux开发环境，熟悉C/C++和脚本编程语言（如Shell, Python等）；
4、具有良好的逻辑思维能力，主动性强，注重细节，善于团队合作。",2024-12-07,智联
NLP算法（实习生）,北京-海淀,"
          230-260元/天
          ",经验不限,硕士,"NLP
知识图谱
Keras
TensorFlow",中关村科学城城市大脑股份有限公司,,无,"职位描述
NLP知识图谱KerasTensorFlow
职责：
1、跟踪自然语言处理（NLP）、知识图谱（KG）领域前沿技术；
2、能够针对既定问题给出调研方案和解决思路；
3、持续优化程序、算法。
要求：
1、计算机、软件、数学、物理等相关专业，硕士及以上学历；
2、熟悉常用自然语言处理（NLP）模型和最佳使用方式；
3、掌握Keras/TensorFlow、熟悉PyTorch框架；
4、较好的数学基础和算法功底；
5、有钻研精神，踏实，主观能动性强。
职位福利：五险一金、周末双休、绩效奖金、节日福利、带薪年假、补充医疗保险",2024-01-04,智联
nlp大模型算法工程师,北京-朝阳,30k-50k,3-5年,本科,,北京安泰宇恒科技有限公司,"金属制品业,咨询服务",0-20人,"职位描述
工作内容：1. 负责⼤模型增量预训练、⾼效微调、推理优化和效果评估等
2. 研发迭代检索增强、链式推理、事实⼀致性和可控性⽂本⽣成等技术；
3. 负责问答系统的内容安全，指令安全、隐私安全等；
4. 追踪NLP/多模态等⼤模型前沿技术。""
要求
1. 熟练掌握NLP基础理论和算法，有NLP相关⾏业经验，熟练掌握Transformer系列模型架构和原理
2. 熟练掌握python编码语⾔，熟练使⽤pytorch、tensorflow、paddle等⾄少⼀种深度学习框架
3. 熟悉使⽤deepspeed、megatron、colossal-ai等⾄少⼀种⼤模型分布式训练框架，了解
langchain原理以及llama、chatglm等常⻅开源基座⼤模型
4. 责任⼼强，有较强的⾃驱⼒，善于利⽤业界优质模型，从0到1推动业务发展，以及较强的沟通协作
能⼒。",2024-01-04,智联
高级图像算法工程师,北京-海淀,15k-30k,1-3年,硕士,"图像处理
图像检测识别",北京星河泰视特科技有限公司,"专用设备制造,人工智能,电子设备制造",20-99人,"职位描述
图像处理图像检测识别
职位描述
工作职责：
1、 负责图像内容智能分析等前沿技术的研究，包括目标检测、识别、跟踪等；
2、 负责相关算法的预研、算法设计和实现，以及文档的书写等整套流程；
3、 把最顶尖的算法应用到各种有挑战性的现实场景中；
4、 基于产品需求和用户场景进行技术方案整合，包括算法选型，解决方案流水线搭建以及实用性调优。
任职要求：
1、 计算机、模式识别、计算机视觉、数学等相关专业硕士及以上学历；
2、 两年以上工作经验，对图像分割、目标检测、深度学习等方向其一有深刻理解；
3、 良好的C/C++程序开发能力和算法实现功底、熟悉图像处理软件工具；
4、 具有图像处理、计算机视觉，模式识别，视频分析等方面的理论知识或研究背景；
5、 在视觉计算、机器学习、人工智能、数值优化等领域有优秀的论文发表记录优先。",2024-01-04,智联
NLP算法专家（北京）,北京-朝阳,50k-100k,3-5年,本科,"文本分析
搜索引擎",大连优利莱信息技术有限公司,"电子商务,电子商务",100-299人,"职位描述
文本分析搜索引擎
工作职责
核心算法工作涉及: Query理解、召回、排序、智能展示等核心业务 ，搜索方向的迭代，业务涉及餐饮、零售、医药，具体工作如下:
1、文本内容:推荐理由的挖掘、商品标题的优化、商品卖点的挖掘等；
2、智能创意:商品图片的美化、图文自适应合成、文本生成图片、图像搜索、视频理解等。
任职要求
岗位要求
1、扎实的代码功底和工程开发能力，有较强的数据分析和解决实际问题的能力；
2、具备机器学习/自然语言处理/视觉算法至少一种研究背导和项目背导;
3、有良好的沟通能力、团队合作意识、工作责任心;
4、LLM和多模态内容理解方面有丰富经验优先考虑",2024-01-01,智联
