岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
AI算法工程师,北京-海淀,20k-40k·15薪,3-5年,本科,"深度学习
机器学习
图像处理
Python
TensorFlow
深度学习算法",北京朗视仪器股份有限公司,"医疗设备/器械,医疗设备/器械",300-499人,"职位描述
深度学习机器学习图像处理PythonTensorFlow深度学习算法
岗位职责：
1、负责公司AI医疗项目的算法设计和实现；
2、提出和实现最前沿的算法，结合医疗场景实现科研成果产出；
3、推动深度学习算法在AI医疗应用领域的性能优化和落地；
4、进行医疗AI方向的深度学习算法等前沿技术的研发储备；
任职要求：
1、本科及以上学历；医疗影像处理，计算机视觉，机器学习生物医学工程等相关专业；
2、机器学习和图像处理基础扎实，熟悉深度学习计算机视觉中的经典应用，包括图像分类、检测、分割等；
3、至少熟练应用一种深度学习开源框架；
4、对新技术充满好奇心，善于提出idea并快速动手验证。
★我司可为符合留学生落户条件的毕业生提供就业落户机会。
★我司可择优为应届生落户。
职位福利：五险一金、交通补助、餐补、通讯补助、带薪年假、补充医疗保险、定期体检",2024-12-19,智联
资深深度学习工程师,北京-海淀,35k-50k·14薪,5-10年,硕士,"TensorFlow
BEV
C++
Python",元橡科技,"计算机硬件,计算机软件",100-299人,"职位描述
TensorFlowBEVC++Python
职责描述：
1. 负责基于图像/三维点云的Bev+Transformer模型、在线建图、定位算法研发；
2. 负责上述算法的工程实现、车端部署、问题分析及性能调优；
3. 负责机器视觉或深度学习算法相关的前沿技术跟踪与研发工作
任职要求：
1. 应用数学、计算机、模式识别、机器学习、电子信息、机器人等相关专业，硕士及以上学历；
2. 有自动驾驶深度学习车道线识别、障碍物检测等方向3年以上的研发、落地经验；
3. 熟悉Python/C++程序开发，具有良好的编程习惯，了解常见的算法和数据结构；
4. 熟悉深度学习的基本知识和流行框架，包括但不限于PyTorch、Tensorflow；熟悉常见的网络结构和调参及系统工程技巧，包括CNN、Transformer、NERF等；
5. 良好的数学基础及分析解决问题的能力；
6. 愿意主动学习，有强烈的责任心；
7. 有顶级学术比赛成果或实际工程项目经验者优先；",2024-12-21,智联
推荐算法工程师(J68715),北京-海淀,25k-50k·16薪,经验不限,本科,"Java
C语言
Python
搜索引擎技术
分布式技术
自然语言处理
深度学习算法
机器学习算法
推荐算法",百度,,无,"职位描述
JavaC语言Python搜索引擎技术分布式技术自然语言处理深度学习算法机器学习算法推荐算法
岗位职责:
-推荐策略部坐标百度双引擎（搜索+信息流）核心业务，以Feed推荐体验的最终呈现，提供推荐能力平台化服务
-研究数据挖掘或统计学习领域的前沿技术,并用于实际问题的解决和优化
-大规模机器学习算法研究及并行化实现,为各种大规模机器学习应用研发核心技术
-通过对数据的敏锐洞察,深入挖掘产品潜在价值和需求,进而提供更有价值的产品和服务,通过技术创新推动产品成长
任职要求:
-具有以下一个或多个领域的理论背景和实践经验：机器学习/数据挖掘/深度学习/信息检索/自然语言处理/机制设计/博弈论
-至少精通一门编程语言，熟悉网络编程、多线程、分布式编程技术，对数据结构和算法设计有较为深刻的理解
具有以下条件者优先：
-熟悉文本分类、聚类、机器翻译，有相关项目经验
-熟悉海量数据处理、最优化算法、分布式计算或高性能并行计算，有相关项目经验",2024-12-20,智联
深度学习编译器专家,北京-海淀,30k-60k·15薪,3-5年,硕士,"C++
LLVM
MLIR
GCC",上海欣聘信息技术有限公司,人力资源服务,20-99人,"职位描述
C++LLVMMLIRGCC
工作职责：
? 参与开发针对Stream Computing NeuralScale架构的基于MLIR的深度学习编译器。
? 具体包括深度学习编译器前端转换、后端代码生成、IR设计与扩展、图层优化与变换、存储优化、指令集优化等。
岗位要求：
? 良好的口头与书面沟通技巧，有团队工作意识和精神。
? 良好的英语读写能力，阅读英文技术材料无障碍。
? 善于学习新知识，工作积极主动、责任心强，并能够在压力下承担工作。
? 硕士及以上学历，计算机科学与技术、电子信息相关专业。
? 5年以上编译器相关开发工作或研究经验。
? 熟练掌握C、现代C++，熟悉Python。
? 熟练掌握程序设计算法与常见数据结构。
? 熟悉编译原理，理解常见的编译优化算法。
? 扎实的计算机体系结构基础，熟悉现代处理器的基本工作原理。
候选人具备以下技能的优先考虑：
? 有GCC、LLVM编译器的实际开发经验。
? 有基于XLA/TVM/MLIR的深度学习编译器的实际开发经验。
? 参与过以上编译器开源社区的开发并提交过代码。
? 深入理解深度学习模型的程序特征和在DSA芯片上的程序优化方法。",2024-01-05,智联
nlp算法工程师,北京-顺义,15k-20k,1-3年,本科,"PyTorch
深度学习
GPT
CHATGPT",深圳市法本信息技术股份有限公司,"计算机软件,互联网,IT服务",1000-9999人,"职位描述
PyTorch深度学习GPTCHATGPT
1、计算机、统计、数学等相关专业毕业，本科及以上学历，2年以上NLP算法经验；
2、思维严谨、突出的分析和归纳能力，优秀的沟通与团队协作能力；
3、熟悉掌握自然语言处理领域的基础理论和方法；
4、熟练掌握Python, C/C++，Java等编程语言的一种或多种，具备良好的编码能力；
5、熟练掌握Tensorflow、Pytorch、Keras等深度学习框架的一种或多种，并有实际项目经验",2024-01-03,智联
图像算法部署工程师（北京）(A21717),北京-海淀,25k-45k·14薪,3-5年,本科,"C++
深度学习算法
视觉图像算法
TensorFlow
PyTorch
Caffe",优奈柯恩(北京)科技有限公司,"计算机硬件,互联网",300-499人,"职位描述
C++深度学习算法视觉图像算法TensorFlowPyTorchCaffe
职位描述：
1、负责AI深度学习算法在硬件系统的部署工作，包括模型转换、SDK开发、产品功能落地；
2、参与算法在主流手机芯片厂商CPU、GPU、DSP、NPU等异构硬件上的量化及性能优化；
3、参与算法工程基础工具链的开发维护，提升算法部署效率；
3、跟踪前沿AI算法和工程技术，推动公司AI方向技术体系成长。
职位要求：
1、计算机、软件、AI、电子、自动化等相关专业本科及以上学历；
2、精通C++/C编程，熟悉常用数据结构与算法，熟悉Linux环境下常用开发工具；
3、熟悉深度学习、计算机视觉或数字图像处理的相关基础知识，有部署优化相关项目经验；
4、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow/caffe等；
5、具备一定的模型量化问题定位及精度调优经验。",2024-01-03,智联
AI算法工程师,北京-海淀,13k-18k·13薪,1年以下,硕士,"深度学习算法
数据挖掘",北京神舟航天软件技术股份有限公司,"计算机软件,IT服务,计算机硬件",1000-9999人,"职位描述
深度学习算法数据挖掘
本次招聘面向2024年毕业的应届生，要求如下：
（1）扎实的概率统计等基础知识，掌握数据挖掘（机器学习）或者深度学习基础知识；
（2）数学专业或计算机相关专业，数学专业优先考虑；
（3）有机器学习、深度学习等实习经历优先，最好掌握编程语言，如Python、Java或者C++等一种；
工作职责：参与公司AI产品或大数据治理产品设计研发，或相关项目开发。
欢迎2025届学生实习，实习期至少3个月，每周4-5天。",2024-01-03,智联
视觉算法工程师（深度学习模型）,北京-朝阳,40k-70k·14薪,3-5年,本科,深度学习算法,山东伯睿英联企业管理咨询有限公司,"咨询服务,房地产中介,学术/科研,社团/组织/社会保障",20-99人,"职位描述
深度学习算法
岗位职责
1. e-KYC产品（包括OCR，人脸， 活体检测，假证识别）相关深度学习模型算法的设计和开发，优化准确率，运行效率和开发新的算法功能 2. 分析线上数据，挖掘算法痛点以对算法进行相应的优化 3. 计算机视觉新产品的模型开发
任职要求
1. 本科及以上学历，计算机，机器学习和模式识别相关专业 2. 具有扎实的数据结构和算法功底，良好的计算机视觉建模能力，精通深度学习算法 3. 3年以上计算机视觉相关行业经验， 熟悉深度学习框架pytorch
职位福利：五险一金、年底双薪、绩效奖金、带薪年假、弹性工作、定期体检、通讯补助、交通补助",2024-12-30,智联
机器学习,北京-通州,100-200元/次,1-3年,学历不限,"自然语言处理
深度学习算法
视觉图像算法
语音算法
运动控制算法
推荐算法
搜索算法
视频算法",天津幺零贰四网络科技有限公司,电子商务,无,"职位描述
自然语言处理深度学习算法视觉图像算法语音算法运动控制算法推荐算法搜索算法视频算法
帮助初级程序员解决技术问题，兼职，有时间就可以接单",2024-12-11,智联
深度学习研究工程师,北京-海淀,60k-85k,3-5年,硕士,"C++
Python
机器视觉
图像算法
智能驾驶
OpenCV
竞赛
PAPER",锐仕方达人才科技集团有限公司,人力资源服务,1000-9999人,"职位描述
C++Python机器视觉图像算法智能驾驶OpenCV竞赛PAPER
岗位： 深度学习研究工程师
地点：南京/北京/上海
工作内容：
1.研究方向：
- 自动驾驶算法研究（目标检测、BEV、点云、Occpancy、DriveGPT等）
- 大模型及多模态算法研究（开放场景的2D/3D感知、模型轻量化设计等）
- 模型加速优化研究（PTQ、QAT、混合精度量化、模型压缩等）
- 软硬件协同设计（AI模型加速、算子硬件化、指令集开发等）
2.开发方向
- AI工具链开发（模型解析、图优化等）
- AI算子设计和开发（如投影变换、超越函数、LayerNorm、Grid-sample等）
- 模型部署优化（性能优化、Benchmark验证等）
岗位要求：
1.学校期间有对口研究方向的经历；
2.有对应论文发表或比赛获奖经历优先： ͏឴
3.985本硕；",2024-01-05,智联
