岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
AI深度学习工程师,深圳-龙岗,20k-40k,5-10年,本科,"自然语言处理
深度学习算法",软通动力信息技术(集团)股份有限公司,无,无,"职位描述
自然语言处理深度学习算法
岗位要求：
1. 对深度学习领域有扎实的理论基础和实际经验，能够使用常见深度学习框架（如TensorFlow、PyTorch等）进行模型开发。
2. 熟悉昇腾AI处理器和昇腾生态，具备相关开发经验。
3. 熟悉计算机视觉、自然语言处理或语音识别等领域的应用，有相关项目经验者优先。
4. 具备团队合作能力，能够与不同背景的团队成员协作，解决复杂的技术问题。
5. 出色的问题解决能力和沟通能力。
6. 持续学习的意愿，积极追踪人工智能和深度学习领域的最新趋势。
工作职责：
1. 设计、开发和优化深度学习模型，以解决各种计算机视觉、自然语言处理和语音识别等任务。
2. 使用AI处理器（Ascend）进行模型训练和推理的工作。
3. 与团队成员协作，解决AI模型的性能问题和效率优化，以提高计算资源利用率。
4. 密切跟踪深度学习领域的最新发展，将新技术和方法应用到项目中。
5. 与合作伙伴和客户合作，为他们提供深度学习和昇腾生态方面的技术支持。",2024-01-11,智联
电机算法工程师（家电）,深圳-宝安,25k-50k·13薪,5-10年,本科,驱动开发,广州友地信息技术有限公司,"IT服务,互联网,计算机软件",100-299人,"职位描述
驱动开发
1、本科及以上学历，自动化等专业背景，专业理论知识扎实；
2、具备8年以上BLDC/PMSM等相关产品软件实际开发经验；
3、熟悉永磁同步电机数学模型、基于定子磁场定向矢量控制等电机及控制理论；
4、精通常规电机算法，如过调制，解耦控制，弱磁控制，惯量辨识及参数自整定，死区补偿，电压补偿，滤波器设计，观测器设计等；
5、可独立完成任意MCU的无传感器FOC单电阻软件方案的底层代码编写及调试及量产；
6、熟悉伺服控制算法，如前馈加反馈控制结构的非线性、线性系统的跟踪抗扰控制系统设计等。
岗位职责：
1、负责BLDC/PMSM产品的电机软件编写及调试测试；
2、负责产品开发过程中的软件技术文档；
3、负责公司软件标准化工作的审核及指导；
4、负责新技术平台新技术方向的技术攻关等；
5、参与公司软件技术评审/软件框架搭建等技术指导工作。",2024-01-09,智联
电机控制算法工程师（深圳）,深圳-南山,15k-30k,3-5年,大专,,麦格米特,"电子/半导体/集成电路,电气机械/电力设备",1000-9999人,"职位描述
岗位职责:
1、分析客户需求以及技术需求，并设计与开发相关功能
2、配合客户测试及验收相关软件功能
3、参与软件新平台的开发
任职要求:
1、本科及以上学历，电机与电器、电气工程、自动化等相关专业
2、2年电机控制软件开发经验或嵌入式开发经验
3、熟悉永磁同步电机或者感应电机控制原理
4、熟悉至少一款主流MCU开发应用，如TI/NXP/Infineon/ST等相关芯片
5、熟悉常用的通信协议与通信方式，如SPI,I2C,UART,CAN等
6、具备较好的沟通协调能力，有团队意识，责任心强
7、熟悉APQP，FMEA，PPAP等汽车五大工具",2024-01-17,智联
高级算法工程师,深圳-南山,35k-50k·15薪,经验不限,本科,"NLP
大模型
LLM
计算机视觉
CV
多模态",华世先达咨询(北京)有限公司,"人力资源服务,企业服务,人力资源服务",100-299人,"职位描述
NLP大模型LLM计算机视觉CV多模态
nlp/大模型/cv/多模态
岗位职责：
●负责故事的文案理解与生成领域相关任务，涵盖但不限于故事的理解，以及图像/视频生成等相关工作。
●负责模型与算法的设计、实现与维护等关键环节，与团队成员紧密协作，确保项目高质量按期交付。
●深入跟进新技术的评估与研究工作，针对光魔应用场景，建设领先文本理解和图片/视频生成能力，为业务落提供强大支持。
岗位要求：
●计算机科学、人工智能等相关领域。发表过深度学习相关的论文或专利优先。
●有深度学习的开发经验优先（NLP，CV或多模态），熟悉大语言模型或生成相关的开发和应用，如GPT、BERT、Diffusion等优先。
●熟练掌握Python编程语言和相关的NLP和CV库，如opencv、pyTorch、TensorFlow等。
●熟悉常见的NLP和CV算法和模型，如CNN、RNN、LSTM、BERT、GAN等。
●具备良好的沟通和团队合作能力，能够与不同背景的团队成员合作。
●具备良好的英语读写能力，能够阅读英文技术文档。",2024-01-11,智联
高级ai算法工程师,深圳-南山,25k-50k·18薪,5-10年,硕士,"智能驾驶
C语言",深圳市塞防科技有限公司,"智能硬件,智能硬件",100-299人,"职位描述
智能驾驶C语言
岗位职责：
1.针对图像业务场景，设计AI分类、检测、跟踪等实现方案；
2.负责图像识别领域深度学习神经网络模型开发，包括样本数据清洗整理、神经网络框架搭建、模型调参训练及测试、神经网络训练过程优化、网络压缩加速、部署等；
3.跟踪最新人工智能技术和算法进展，负责公司人工智能技术的前瞻性研究。
任职要求：
1.硕士及以上学历，计算机、电子信息类、数学、自动化、人工智能等相关专业；
2.较强的编程能力，熟悉c/c++、python等；
3.熟悉tensorflow、pytorch、keras等至少一种深度学习框架；
4.有图像分类、目标检测、跟踪项目经验；
5.有嵌入式部署，如arm、android、fpga、dsp部署经验优先；
6.有pid控制、ISP经验优先；
7.学习能力强，具备较好逻辑思维和团队协作能力。",2024-01-10,智联
算法工程师（初级）,深圳-南山,8k-12k,1-3年,本科,"Python
SQL
自然语言处理
深度学习算法
机器学习算法
视觉图像算法
语音算法",深圳睿能智慧科技有限公司,"计算机软件,人工智能,计算机软件,云计算/大数据",0-20人,"职位描述
PythonSQL自然语言处理深度学习算法机器学习算法视觉图像算法语音算法
岗位职责：
1.协助完成核心工业项目的算法研发；
2.项目的交付与业务落地；
任职要求：
1.本科或以上学历，计算机科学、人工智能或相关领域。
2.深度学习领域有较深的理论研究和实践经验，熟悉算法流程；
3.熟练掌握CNN、LSTM、Attention
Model、Seq2Seq模型；
4.熟练掌握至少一门编程语言，熟悉Linux
OS，熟悉Python，有良好的工程经验者更佳；
5.至少掌握一种深度学习框架，包括但不限于TensorFlow、Pytorch、Keras等；
6.要求责任心强，有良好的学习能力和协作精神，愿意接受挑战和承受工作压力要求；",2024-12-18,智联
ai深度学习工程师,深圳-龙岗,薪资面议,3-5年,硕士,,无,无,无,"职位描述
岗位职责：
负责AI开源框架MindSpore评估工作：
1. 构建AI框架评估标准，以用户视角评估框架，提高框架竞争力，提升用户使用体验；
2. 引导AI参与测试流程，提升测试质量与效率
职位要求：
1.正规院校计算机或相关专业本科以上学历，具有3年及以上人工智能相关工作经验；
2.熟悉Linux平台，熟练掌握Linux指令；
3.至少熟练掌握一门脚本语言，能够根据设计完成对应功能实现；
4.具有良好的沟通能力，强烈的责任心与团队合作精神。",2024-01-12,智联
高级算法工程师,深圳-南山,薪资面议,5-10年,硕士,"推荐算法
自然语言处理
用户画像
算法研究",无,无,无,"职位描述
推荐算法自然语言处理用户画像算法研究
岗位职责：
1. 开发指标归因分析平台
2. 开发债券与同业资产分析平台
3. 开发资产证券量化指数系统
4. 构建核心宏观经济指标预测平台
任职要求：
1. 计算机、通信、电子及相关专业，硕士及以上学历
2. 熟练掌握Python语言，熟悉Tensorflow、Pytorch、Spark、Hive等技术栈
3. 熟悉存贷款类金融机构资产负债相关系统建设
4. 熟悉银行IT架构与中后台系统设计
5. 理解深度学习、机器学习、时间序列、图计算、归因分析等方法论
6. 擅长商业银行指标应用搭建与数据分析工具
7. 有银行间债券、银行核心经营指标相关研发经验者优先",2024-01-04,智联
算法工程师（中级）,深圳-南山,10k-20k,3-5年,本科,"Python
深度学习算法
自然语言处理
视觉图像算法
机器学习算法
语音算法",深圳睿能智慧科技有限公司,"计算机软件,人工智能,计算机软件,云计算/大数据",0-20人,"职位描述
Python深度学习算法自然语言处理视觉图像算法机器学习算法语音算法
岗位职责：
1.针对客户需求和应用场景进行数据分析、处理，模型搭建及算法优化，制定合理的解决方案；
2.负责算法模型的快速移植、高效部署；
3.负责研究和探索基于深度学习的前沿算法，不断优化迭代，保证产品在相关领域的先进性和竞争力。
任职要求：
1.具有计算机视觉、图像处理、深度学习、数学等相关方向的本科及以上学历；
2.具备扎实的编程能力，掌握python和c++编程；熟悉Linux平台；
3.具有丰富的CNN训练、优化经验，数据清洗、扩增、样本均衡等数据处理经验；
4.熟悉CUDA，有实际算法部署和落地案例；
5.具有较强的自我驱动能力、创造想象力、团队协作能力及责任感；
6. 熟悉计算机视觉、自然语言处理等领域的应用，有相关工业项目经验3年以上者优先。",2024-12-18,智联
高级算法工程师,深圳-龙岗,23k-30k,3-5年,本科,"PyTorch
语音处理",BOYA,"电子/半导体/集成电路,家具/家居/家电",500-999人,"职位描述
PyTorch语音处理
岗位职责：
1．负责语音交互算法研究设计、开发实现、集成与测试；
2. 负责语音识别、标点符号预测等算法的设计、实现与验证；
3．负责相关算法的部署支持，并与公司其他软件平台进行联通应用；
4．负责音频产品算法预研，参与行业分析，技术革新等。
任职要求：
1．声学、计算机、通信、信号处理等相关专业，本科及以上学历；
2．熟悉语音交互算法基本原理，了解或精通以下任一方向音频算法：语音识别、声纹识别、标点符号预测等；
3．熟悉常见深度学习框架，如pytorch、TensorFlow等，掌握常用AI算法网络结构；
4．熟悉Linux软件开发环境，至少掌握Python、C、C++等一种编程语言；
5．有语音识别等相关算法开发经验的优先；
6．对技术有一定追求，热爱音频领域，喜爱专研，和良好的沟通技巧。
公司福利：
1、入职购买五险一金，一档社保，每月10号发薪；
2、年终奖、全勤奖、司龄奖和年会大奖等你拿；
3、年度旅游、每月团建、丰富下午茶、生日福利、节假日福利
4、提供冰箱、微波炉、咖啡机等生活设施，良好的办公环境和工作氛围
我们能给你的：
1、稳定向上的平台--红杉资本领投，国内无线音频龙头企业，研产销一体的高新技术企业，产品远销全球110多个国家和地区
2、企业文化--崇尚技术创新，自我驱动，尊重员工
3、工作及环境氛围--商务办公区，团队年轻，氛围轻松，90后为主，能安安静静滴干点实事",2024-01-08,智联
