岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
AIGC/大模型算法工程师JDZP00000000183157,北京·大兴区·亦庄,17-30K·16薪,3-5年,本科,"大模型算法
深度学习
自然语言处理算法
大数据处理框架(Spark/Hadoop/Hive)
Java
Python",京东集团,电子商务,10000人以上,"岗位职责：
1、主要负责AIGC文本、图片生成工作（文本生成、文生图、图生图模型等）；
2、参与生成式大模型能力构建；不局限于 模型设计、prompt优化、预训练、模型加速、数据集能力建设等；
3、推动技术创新，保持技术领先优势，提升京东技术行业影响力，推动相关技术在电商场景业务落地并取得收益；
任职资格：
1、NLP/CV/模式识别/机器学习 相关专业3年以上经验，硕士以上学历；
2、熟悉LLM/SD，有AIGC/大模型 相关领域研究及落地经验优先，包括但不限于 图文内容生成、智能设计、对话系统等；
3、优秀的沟通、学习及自我驱动能力，出色的团队合作意识，对AIGC有浓厚的兴趣；
4、相关领域顶级学术论文、优秀开源项目、高水平竞赛获奖者优先。",更新于：2024-01-17
cv算法工程师,北京·海淀区·上地,20-35K·15薪,经验不限,本科,"深度学习
机器学习
图像算法
Python",微博,互联网,1000-9999人,"1 熟悉传统cv算法，掌握基础cv模型。
2 熟练掌握python等编程语言，有torch、tf等使用经验。
3 有nlp、大数据、搜索相关项目经验者优先。
4 本科毕业、工作经验一年及以上。",更新于：2024-01-07
杭州-NLP算法工程师（线上、p5-7）,北京,20-40K,1-3年,本科,"深度学习
机器学习
搜索算法
推荐算法
自然语言处理算法
Python
Java
C/C++",某500强上市公司,互联网,10000人以上,"工作职责
1负责机器学习、深度学习领域前沿核心算法的研究
2.负责知识图谱、图表征学习等KG技术研发，建设特色货盘专业化领域知识体系;
3.负责类GPT等AIGC新技术探素，推动相关应用落地;
4.负责创新技术(例如3D、数字人等)应用研究，逐步优化并推动在业务侧落地，提升用户体验和转化:
5.深入业务，理解数据，站在用户视角挖掘机会点，赋能业务高效运转。
任职要求
1.计算机、电子信息、自动化、人工智能、应用数学等相关专业者优先
2.具备丰富的机器学习、深度学习、知识图谱、AIGC等研究经验者优先
3.熟悉深度学习基本理论，熟悉编程/脚本预言: Python、Java、C/C++，熟练使用PyTorch、TensorFlow等框架
4.有顶会论文发表、国际竞赛参赛经验和优秀开源项目主要员献者优先",更新于：2024-01-17
广告风控算法工程师 【急招】,北京·朝阳区·安贞,35-65K·16薪,经验不限,本科,"机器学习
风控算法
多模态算法
分布式训练
广告风控
广告审核风控",小红书,电子商务,1000-9999人,"base 北京、上海
工作职责：
1. 围绕商业化广告，应用NLP/CV/多模态算法能力进行内容理解，构建内容风险标签体系，降低内容违规风险
2. 负责NLP/CV/多模态相关算法研发，面向但不限于：多模态检索、细粒度分类、人脸识别、目标检测、分割、语义理解、大模型等等（以上方向擅长一个即可），时刻follow与探索前沿技术
3. 深入小红书丰富的业务场景，结合实际需求进行技术落地和创新，构建商业化广告审核体系
工作要求：
1. 计算机／数学／统计学/模式识别相关专业，本科以上学历
2. 熟练掌握CV/NLP/多模态、机器学习、数据挖掘中一项或多项，能够对业务问题进行技术方案拆解，同时具备较强的工程实现能力
3. 具备跨部门沟通和协调能力，与产品、运营等部门进行沟通和协调的能力，保障定义清晰、落地到位
4. 具备较强分析能力，能够结合业务场景快速建模和设计算法，分析算法的不足并提出解决方案
5. 具备广告审核、内容生态、内容安全、内容分发等领域工作经验者优先",更新于：2024-01-17
算法工程师,北京·朝阳区·太阳宫,15-30K,经验不限,学历不限,"深度学习
机器学习
自然语言处理算法
图像算法
广告算法
Shell
Python
大数据处理框架(Spark/Hadoop/Hive)
算法工程化经验
团队管理经验",字节跳动,互联网,10000人以上,"职位描述
1、我们部门目前只招收实习生，校招和社招岗位我可以帮忙内推
2、字节跳动算法岗内推，很多人问是否有校招和社招，目前没有
3、我分享内推链接，你自己选岗位，我帮忙催HR流程
职位要求
1、具备强悍的编码能力，熟悉linux开发环境，熟悉Python和Go语言优先;
2、掌握自然语言处理、信息检索算法或者CV基础模型和分类、检测、生成等算法，实现过相关算法或有相关应用;
3、对推荐系统、文本生成与分类、图像和视频分析处理相关技术有经验者优先;
4、优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情。",更新于：2024-01-17
大模型算法工程师,北京·朝阳区·西坝河,40-70K·15薪,1-3年,硕士,"算法工程化经验
大模型算法
自然语言处理算法
强化学习
Python",北京有竹居网络,社交网络,10000人以上,"急急急，真的很急！！简历直达面试官，大佬们快到碗里来
还有同职位高职级在招，薪资不设限
职位描述
负责公司大模型的研发和应用，研究相关技术在搜索、推荐、广告、创作、对话和客服等领域的全新应用和解决方案，满足用户不断增长的智能交互需求，全面提升用户在未来世界的生活和交流方式。主要工作方向包括：
1、探索超大规模模型，并进行极致系统优化；
2、数据建设、指令微调、偏好对齐、模型优化；
3、相关应用落地，包括生成创作、逻辑推理、代码生成等；
4、在未来生活中的更多使用场景的深入研究和探索。
职位要求
1、优秀的代码能力、数据结构和基础算法功底，熟练C/C++或Python，ACM/ICPC、NOI/IOI、Top Coder、Kaggle等比赛获奖者优先；
2、熟悉NLP、CV相关的算法和技术，熟悉大模型训练、RL算法者优先；
3、在大模型领域，主导过大影响力的项目或论文者优先；
4、出色的问题分析和解决能力，能深入解决大模型训练和应用存在的问题；
5、良好的沟通协作能力，能和团队一起探索新技术，推进技术进步。",更新于：2024-01-12
AI算法工程师(NLP方向),北京,20-25K·16薪,1-3年,本科,"计算机相关专业
NLP
AI算法",某大型企业服务公司,企业服务,100-499人,"岗位职责：
1. 从事自然语言处理、知识图谱等领域前沿算法的研究，探索人工智能技术的创新和落地应用；
2. 从业务场景和实际问题出发，利用自然语言处理和知识图谱技术，服务于UMU核心AI产品，如AI陪练、AI微课等；
3. 构建知识图谱平台，将智能服务的能力赋予更多的产品和用户。
任职责格：
1. 掌握自然语言处理、信息检索、深度学习理论，实现相关算法技术的落地和应用；
2. 掌握知识图谱相关算法，包括但不限于实体识别、关系抽取、语义消歧、实体链接、知识推理等算法模块研究与优化；
3. 责任心强，积极主动，有良好的沟通协调能力；
4. 本科及以上学历，计算机相关专业，社招1年以上NLP工作经验。",更新于：2024-01-17
NLP算法研究员-AIGC方向,北京·东城区·王府井,35-65K·13薪,1-3年,本科,"Python
PyTorch
TensorFlow
强化学习
NLP",昆仑天工,互联网,500-999人,"【工作内容】
* 跟进AI生成模型的最新动态和应用，结合自研产品需求，深度参与公司中文大规模预训练模型研发，包括架构设计、训练、微调和推理等环节的系统性研究，并从prompt优化、模型finetune等方面优化AI文字生成的效果。
【岗位要求】
* 较强的算法实现能力，熟悉深度学习平台如tensorflow，pytorch等；
* 熟练掌握NLP、ML基础理论和算法，在一个或多个领域能够独立开展研发工作，有NLP方向落地经验优先；
* 在预训练模型领域深耕过，对前沿的预训练模型相关研究掌握清楚，熟悉如GPT-3、BLOOM、LaMDA、DialoGPT、InstructGPT或等同规模LLM的实战经验优先；
* 具有应用大规模神经网络解决相关实际问题的实践经验，能够针对适当的数据和模型的表现，选择恰当的调参、训练任务选择、训练数据增强、目标函数变化等策略来确保超大型模型的训练成功率，并且能够解释策略背后的直觉来源并用严格的数据验证自己的假设。",更新于：2024-01-17
算法工程师（数据方向）,北京·朝阳区·朝外,30-40K,1-3年,本科,"机器学习
图像算法
推荐算法
风控算法
Python",时代传浮,社交网络,20-99人,"岗位职责
- 图像和视频数据的处理工作，包括清洗、打标、筛选、增强等；
- 根据产品目标和训练策略拆解数据目标，制定数据处理策略和计划；
- 对数据处理结果进行评估，并根据结果迭代处理策略；
- 和数据打标员合作，推进大批量数据打标工作。
岗位基本要求
- 精通Python编程，扎实的编程能力；
- 熟练掌握PyTorch、TensorFlow或其他ML框架；
- 有训练、优化ML模型的经验，包括参数调整、模型调整、微调等；
- 熟悉CV领域，有过图像生成模型和视频生成模型训练的经验者优先；
- 对数据质量有很高的要求，能判断数据优劣；
- 良好的沟通、合作和文档编写能力。",更新于：2024-01-17
算法工程师（多模态方向）,北京·海淀区·学院路,30-60K·15薪,经验不限,本科,"大模型算法
机器学习
多模态算法
优秀开源项目经历
算法工程化经验
参加算法相关竞赛/获奖",深言科技,计算机软件,20-99人,"1. 综合利用规则、NLP算法、CV算法等技术对HTML、PDF、表格等复杂输入进行分析和处理；
2. 利用LLM技术对文本数据进行结构化，包括词句法分析、文档结构化解析等；
3. 利用多模态技术做图生文和文生图等相关工作；
4. 与团队合作，搭建相关产品中算法数据链路，以满足业务需求。
职位要求
1. 计算机/人工智能相关专业毕业，3年及以上NLP算法或CV算法工作经验数据工作经验；
2. 有一定多模态和LLM经验，愿意学习大模型训练和微调等相关技术。
3. 熟练掌握词句法分析、BERT等NLP算法和OCR、目标检测等图像算法，有处理HTML、PDF、表格数据的经验；
4. 工作细致认真有耐心，具有良好的问题解决和团队合作能力，有良好的沟通能力；",更新于：2024-01-17
