岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
（兼职）深度学习算法工程师,北京·朝阳区·高碑店,10-15K,1-3年,本科,"深度学习
机器学习
自然语言处理算法
图像算法
Python
MATLAB
C/C++
可兼职",博雅智信,在线教育,,"需求形式：机器学习、深度学习实用算法研发、创新性算法研发等（领域：计算机视觉、自然语言处理、大语言模型、搜推广算法、数据挖掘、数据科学等）
支付周期：按照项目进行结算，单价在100～10000元不等；
不限时间和地点，全程在线沟通；
工作职责：
1.针对在读大学生的课业需求或企业中的实际项目需求，评估需求的可行性；
2.在约定的时间保质保量提交代码文件；
工作要求（满足部分要求即可）：
1.精通至少一种编程语言，包括但不限于Python、Matlab、C++、Java；
2.对TensorFlow、PyTorch等深度学习框架有深入了解和实践经验；
3.在计算机视觉、自然语言处理、大型语言模型、搜索推荐算法、数据挖掘或数据科学等深度学习领域中至少有一项深入研究；
4.相关专业在读研究生、在职算法工程师或有闲暇时间的算法工程师均可，特别优秀的在读本科生亦可；",更新于：2024-03-13
NLP算法工程师,北京·海淀区·回龙观,25-40K·15薪,1-3年,本科,"NLP
智能决策
多模态",滴滴,移动互联网,1000-9999人,"滴滴最核心的业务中台，负责出行生态交易系统算法优化与体系搭建，拥有海量原始出行特征数据和丰富的业务场景。在这里你有机会接触和创造最先进的治理和安全生态算法，用自己的算法守护每一次出行体验。我们的使命是用智能化赋能，提升司乘运营、体验、安全的效率效果。非常期待你的加入，我们一起探索交易生态领域业务解决方案，共同定义行业领先的治理和安全生态算法体系。
工作职责具体包括：
司乘交易生态治理与安全策略优化，构建多模态策略模型，提升治理安全算法准确性和召回率，保障出行体验与安全，降低交易生态成本。
生态算法体系底层能力建设，深耕模型可解释性，探索zero-shot&few-shot建模，LLM应用和策略评估方法，构建生态智能决策链路 。
职位要求：
机器学习、计算机相关专业，对机器学习基础算法有深入理解，如特征工程，LR，GBDT，Transformer，GPT 等。
在NLP、CV、语音等任一方向有1.5年以上的实际应用算法优化经验者优先。
严密的逻辑推导能力，清晰的表达能力，敏锐的业务sense ，能够独立从海量数据中发现、定位、归因、解决以及验证问题。
熟悉python，hadoop/hive/spark，linux开发环境，熟悉常见的数据结构，具备扎实动手能力。",更新于：2024-03-12
算法工程师（SD方向）,北京·朝阳区·望京,25-50K·13薪,1-3年,本科,"大模型算法
深度学习
图像算法
Python
算法工程化经验
参加算法相关竞赛/获奖
发表算法相关优秀论文",上海退格数字科技,计算机软件,20-99人,"岗位职责
1、负责文生图研发
2、调研跟进业界大模型state-of-art的进展，并根据业务情况进行落地。
能力要求
1、有基于 Stable Diffusion 的图像生成和项目落地经验；
2、了解前沿图像生成算法产品（如 Disco Diffusion, Stable Diffusion ,Dalle2, MidJourney)
3、有微调经验、prompt经验、数据处理经验。
4、熟练掌握 Python 语言，熟练使用 PyTorch，HuggingFace, OpenCV
5、有坚实的cv基础，具备良好的编码能力，数据结构和算法功底，以及工程实现功底。",更新于：2024-03-12
自然语言算法工程师(J10277),北京·海淀区·苏州桥,15-25K,1-3年,本科,"自然语言处理算法
Python
Java
大数据
nlp算法工程师",智慧星光,互联网,1000-9999人,"工作职责:
1、互联网业务数据挖掘、统计。
2、开发信息处理系统。
3、研发文本数据挖掘的算法，模型。
任职资格:
1.1年以上工作经验。
2.熟练掌握Java开发语言和Restful Web Service的开发。
3.了解数据库理论，熟悉MySql等数据库系统的应用开发。
4.掌握Linux shell和python编程者优先。
5.对文本数据分析、数据处理熟悉者优先 。
6.有过流式数据模块化编程熟悉者优先。
7.对大型数据处理有经验者优先。",更新于：2024-03-12
AI算法工程师(CV方向),北京,25-50K·16薪,1-3年,本科,"图像处理库（OpenCV等）
大模型算法
机器学习
目标检测
人像算法
模型加速/性能优化
模型部署",某大型企业服务公司,企业服务,100-499人,"工作职责
1. 负责人脸识别和肢体检测相关算法的持续优化迭代；
2. 了解跟进AI/CV技术进展，推动CV算法在实际应用场景中落地。
任职资格
1. 统招本科及以上学历，计算机、数学、自动化等相关专业；
2. 具有扎实的图像处理和机器学习优化算法基础，有目标检测、关键点检测等方向项目落地经验，有模型部署相关经验；
3. 具有良好的计算机基础和编程能力，熟练使用Python语言，熟悉PyTorch/TensorFlow等深度学习框架，熟悉C/C++，有Linux平台下的开发经验；
4. 具有优秀的分析问题和解决问题的能力，具有良好的沟通能力和团队协作能力。",更新于：2024-03-13
python算法工程师,北京·朝阳区·亚运村,10-15K,1-3年,本科,"机器学习
大模型算法
Python",领雁科技,计算机软件,1000-9999人,"岗位职责：
1、产品研发岗位，接受出差（出差管住宿、有出差补助）。
2、特征挖掘: 根据业务需求设计合适的特征，具有一定的ETL基础。
3、数据建模：根据不同的业务场景，建立适合的机器学习模型并实施部署以及迭代。
4、持续跟踪机器学习、深度学习及大模型前沿算法，能够将各种算法落地到具体场景中。
任职资格：
1.统招本科及以上学历，计算机相关理工科教育背景，具有良好的高等数学基础，1~4年相关工作经验；；
2.熟练掌握NLP和ML基础理论和算法，熟练掌握模型建设的全周期；
3.熟练具有良好的算法架构设计能力和编码风格，拥有良好的设计方案文档编写能力，熟练使用Python语言，熟练使用sklearn、TensorFlow/Pytorch等常用库及飞桨等开源库；
4.具备较强的问题定位及解决能力，能够和团队协作克服业务中的难题。",更新于：2024-03-12
预测算法工程师,北京·昌平区·北七家,15-22K·13薪,1-3年,本科,"深度学习
Python
大数据处理框架(Spark/Hadoop/Hive)
SQL
pyspark
时序模型
Lstm",北京赛博云睿智能...,计算机软件,20-99人,"岗位职责
1.参与业务需求梳理、业务系统设计、数据资源梳理等工作，能提供具体问题的解决方案；
2.梳理数据指标及其模型建设、对指标进行全生命周期管理；
3.根据业务需求，利用MySQL从多张表中抽取有效表及字段；
4.负责利用pandas及pyspark进行数据探索及其特征预处理；
5.负责工业互联网数据多输入多输出场景的时序建模、模型调优、评估及部署。
任职资格
1.统招全日制本科及以上学历，计算机或数学相关专业；
2.具有工业数据分析项目经验，有工业大数据平台经验优先；
3.熟悉分类、回归等机器学习、深度学习算法，熟悉tensorflow、pytorch；
4.熟悉常用的python三方库：numpy, pandas, sklearn, statsmodels；
5.熟悉使用主流数据库，包括：mysql,hbase等，能够熟练编写SQL、存储过程，能够对sql进行优化；熟练使用linux操作系统；
6.具备良好的沟通能力、理解力及较强的文案撰写能力，工作责任感强，能够适应出差。",更新于：2024-03-13
光学算法工程师,北京·昌平区·沙河,18-35K·14薪,1-3年,本科,业务导向,昂坤视觉,智能硬件,100-499人,"岗位职责：
1、研发下一代半导体缺陷检测设备和量测设备算法；
2、负责光学检测设备中的数据模拟，计算，和分析；
3、查阅及复现已有论文算法，设计及实现原创算法；
4、提升现有算法检测能力及性能优化；
5、数据分析，数学建模，优化求解。
任职要求：
1、硕士及以上学历，光学，物理，应用数学，计算机等相关专业，博士为佳；
2、扎实的数学及专业基础，熟悉常见的信号及图像处理、机器视觉和机器学习算法；
3、 有较强的计算背景，能够针对光学数据进行模拟和计算分析；
4、具备编程经验，能够使用matlab等工具进行光学模拟和数据分析；
5、具备良好的英语阅读能力；
6、有较强的逻辑思维能力和分析问题能力，快速学习能力及良好的沟通与合作能力；
7、半导体领域相关工作经验者优先。",更新于：2024-03-12
算法工程师（AIGC方向）,北京·朝阳区·朝外,20-35K,1-3年,本科,"业务导向
智能营销/广告
大模型算法
机器学习
强化学习
搜索算法
图像算法
优秀开源项目经历
大数据处理框架(Spark/Hadoop/Hive)",居言(高熙国际),电子商务,100-499人,"岗位职责：
1，基于公司内部新媒体营销大数据，建立与优化营销系统的数据训练集与特征工程。
2，对产品智能算法模块进行相关算法设计、实现与模型训练。
3，对人工智能技术在新媒体营销行业的产品与算法应用进行持续优化。
岗位要求：
1，计算机相关专业本科及以上学历；
2，扎实的编程基础，至少精通一种编程语言，如python、C++等；熟悉pytorch等深度学习框架；
3，熟悉深度学习以及常用机器学习算法，能熟练运用相关算法解决有挑战性的问题；
4，搭建过小红书、抖音平台的算法项目的优先；
5，对人工智能领域相关技术有热情；
6，有新媒体营销领域人工智能相关工作经验者优先。",更新于：2024-03-12
aigc算法工程师（cv/nlp）,北京,20-30K·14薪,1-3年,本科,"C/C++
OpenCV",某游戏公司,游戏,0-20人,"岗位需求
算法工程师
岗位职责
探索[AI+游戏]的产品方向和AIGC在3D游戏资产领域工业管线的设计开发。
将深度学习技术应用于可扩展的3D内容创建，协助模型调优，数据集工程，工具链开发。
构建工具和流水线抽象，设计和开发从模型到游戏内容生产的基础设施和工具
岗位要求
我们欢迎对机器学习，计算机视觉或NLP相关有研究兴趣和想法的同学。
优秀的数理基础，较强动手能力，良好的沟通能力和团队合作能力。
有深度学习框架(如Pytorch，conda)或CUDA编程能力优先，有生成模型(Generative Model)研究背景优先(如diffusion, Nerf, Magic3D)",更新于：2024-03-13
