岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
AI气象大模型算法研发,北京·海淀区·四季青,16-30K,1-3年,本科,"Python
数学/统计相关专业
机器学习算法/工程化经验",航天宏图,计算机软件,1000-9999人,"技能要求：
了解并掌握深度学习的基本工作原理；
掌握 Python编程语言，掌握至少一种深度学习框架（pytorch, tensorflow 等）
掌握常用数据处理工具包，numpy, pandas,sklrean等；
工作职责：
1. 负责基于深度学习算法的气象检测和预测算法的研发；
2.参与公司自主设计的气象AI大模型的开发；
3.根据不同产品的特性持续对模型进行优化和调整；
任职要求：
1.对深度学习在气象领域的应用有浓厚的兴趣，愿意在这个领域内有所尝试；
2.有深厚的数理与统计学功底，包括矩阵运算，偏微分方程，基于梯度风反向传播，常用统计学方法以及评价指标；
3 .对数据集预处理，数据增强，特征工程 有全面的了解并拥有个人见解； 4. 了解目前主流的AI大模型原理，如Transformer模型架构，注意力机制，扩散模型、embedding，Normolization等相关概念，多模态中数据对齐的方法; 对模型可解释性工具和应用有积累；
5. 独立完成过深度学习模型的开发流程，或者完整的参与过一项深度学习任务的开发项目，并在项目中担任核心算法以及训练流程的开发； 6. 对气象数据有基本的了解；
7. 具有本科及以上的学历；
加分项：
1. 气象专业毕业的本科/研究生；
2. 对多模态模型，AIGC，Diffusion Model有一定了解或者相关项目经验； 3. 参与过某AI大模型的研发；
4.在国内外期刊或会议上有AI 技术相关的论文发表；",更新于：2024-03-11
nlp大模型算法工程师—体制内,北京,19-35K·13薪,3-5年,本科,"TensorFlow/PyTorch
无明显侧重",某大型计算机软件公司,计算机软件,500-999人,"1.根据产品设计的AI场景，结合行业数据、架构等信息，完成领域算法或大模型的算法的选择和实现流程设计。
2.根据算法设计，完成数据的清洗，建模，大模型调优等相关的开发工作。
3.负责公司机器学习、深度学习、推荐引擎等AI平台和框架的产品化，平台化开发工作。
4.具备优秀的沟通能力，有项目管理，团队管理经验，可以承担压力带领团队实现目标。
【任职要求】：
1.全日制本科以上学历，2年以上工作经验，2年以上机器学习，深度学习，NLP，图像识别等相关开发经验，或相关相近工作。
2.具备良好的编程基础，精通Python，熟练使用Linux工作环境。
3.熟练使用tensorflow,pytorch,scikit-learn等相关算法框架。
4.熟悉CNN、NLP等模型，熟悉模型实现过程，有实际项目经验者优先。
5.有QLoRA、P-tuning等模型微调和模型训练经验者优先，如BERT、GPT-3、LLaMa等LLM等相关经验。
5.数学基础好或硕士以上条件优先。
6.具备优秀的分析问题，解决问题的能力，自主学习能力强。对算法有着浓厚的兴趣。具备良好的跨团队沟通能力和协作能力",更新于：2024-03-11
大模型算法（应用，nlp）北京/上海,北京,40-70K·15薪,经验不限,本科,"对话系统
文本生成
多模态算法
C/C++
分布式训练
Python
大模型算法
强化学习
机器学习
发表算法相关优秀论文
参加算法相关竞赛/获奖
优秀开源项目经历
nlp
预训练
内容生成",某互联网公司,互联网,20-99人,"职位描述
1. 结合深度学习进行NLP内容生成相关方向的研究，包括智能对话，内容扩写，机器人个性化等；
2. 研究可控文本生成在特定场景的技术及应用；
3. 研究大规模预训练模型在新一代开放式对话及文本创作中的技术及应用。
职位要求
1. 计算机、数学、统计及相关专业，硕士及以上学历，博士优先；
2. 熟练掌握transformer模型架构，对bert、bart、T5、gpt等模型有实际应用经验；
3. 熟悉内容生成相关的常见技术，比如对话生成，风格化、可控性文本生成等技术方向；",更新于：2024-03-11
大模型算法工程师,北京·海淀区·五道口,40-70K·15薪,经验不限,本科,"机器学习算法/工程化经验
大模型
nlp",深言科技,计算机软件,100-499人,"岗位职责
1. 深度参与公司大规模预训练模型研发，包括架构设计、训练、微调和推理等环节的系统性研究；
2. 负责大模型训练、微调、推理框架的优化；
3. 负责面向公司产品的人工智能算法研发，包括但不限于语义理解、自动摘要和可控文本生成；
4. 跟踪学术界和工业界前沿技术，推动相关算法在公司项目中实际落地。
任职要求
1. 熟练掌握NLP和ML基础理论和算法，有NLP相关科研经历，熟练掌握Transformer系列模型架构和原理；
2. 熟练使用Python语言进行编程开发，熟练使用PyTorch、TensorFlow、JAX等至少一种深度学习框架；
3. 熟练使用Megatron-LM、DeepSpeed、Colossal-AI等至少一种模型训练框架，掌握模型并行、流水线并行、数据并行和ZeRO等并行训练技术；
4. 熟悉大模型推理优化技术，包括但不限于layer fusion、kernel fusion和量化等技术；
5. 敢于挑战，追求卓越，有创新精神和研发热情。
工作亮点
1. 背靠清华大学自然语言处理实验室，有国内顶尖NLP技术支持；
2. 目标远大：做国内最好的大规模中文预训练语言模型；
3. 团队有自研大规模预训练模型经验，有深厚的NLP知识积累；
4. 能与学术大牛一起交流讨论，探索最前沿的技术。",更新于：2024-03-11
大模型算法,北京·顺义区·马坡,25-50K·14薪,经验不限,本科,"业务导向
智能驾驶
云计算
Python
C/C++",理想汽车,智能硬件,10000人以上,理想汽车智驾/大模型工程师,更新于：2024-03-09
大模型算法工程师-AI/海外教育,北京·海淀区·苏州桥,30-50K·15薪,1-3年,本科,"大模型算法
机器学习
深度学习
自然语言处理算法
融合感知算法
Python
参加算法相关竞赛/获奖
发表算法相关优秀论文
多模态
AI
PyTorch",北京字节跳动,移动互联网,10000人以上,"职位描述
1、负责Gauthmath的大模型算法工作，研究相关技术在各种学习场景的应用和解决方案，满足全球学生群体日益增长的智能交互需求，全面提升学习体验；
2、探索Prompt Engineering、COT等技巧，基于LLM设计解题Agent，提高数学解题能力；
3、追踪业界LLM、多模态最新技术，探索提升文本解题、图形解题的方法；
4、发挥想象力，探索LLM在更多学习场景的落地。
职位要求
1、优秀的代码能力、数据结构和基础算法功底，熟练Python/PyTorch，ACM/ICPC、NOI/IOI等比赛获奖者优先；
2、对解决探索性问题充满热情，有良好的沟通协作能力，具备精英级别的动手能力和自驱力；
3、有LLM、数学解题相关研究的优先。",更新于：2024-03-11
AI大模型算法工程师,北京,20-35K,3-5年,本科,"机器学习
深度学习
自然语言处理算法
Python",某大型通信上市公司,通信/网络设备,100-499人,"职位描述（主要职责）：
""1. 负责基础大模型构建工作，深度参与大语言模型的模型训练、调优、系统评测和模型推理；
2. 针对细分业务场景的数据处理、模型微调、prompt tuning等，以适应场景并达成业务目标；
3. 负责大模型在垂直领域应用的设计划与落地，支撑公司在大模型领域的演进和提升;
4. 持续关注大模型领域的最新研究与应用趋势，引领公司大模型技术进步；""
职位要求：
""1. 计算机科学、机器学习、人工智能相关专业本科及以上学历，具备机器学习/深度学习/NLP等相关专业知识；
2. 3年以上深度学习和NLP相关开发工作经历，具备大模型精调、应用落地的经验，有多模态开发经验的优先；
3. 熟悉LLM大模型基本原理及应用、langchain框架及应用，有GPT大模型研发经验者优先；
4. 熟练掌握Python开发技术栈和生态工具，熟练使用PyTorch、TensorFlow等深度学习框架；
5. 精通大模型3D/4D并行技术以及训练、微调技术，如LoRA、p-tuning、SFT、RLHF等；
6. 具备团队合作和沟通能力，较强的学习能力和自我驱动力；",更新于：2024-03-11
大模型prompt算法工程师,北京·朝阳区·望京,30-60K·13薪,经验不限,本科,"文本生成
对话系统
分布式训练
大模型算法
参加算法相关竞赛/获奖
算法工程化经验",伊对,社交网络,100-499人,"岗位职责
1、负责prompt生产过程的制定，反复迭代语言表达，达到模型最佳表现效果
2、负责prompt工程在多轮对话、文本小说生成、角色扮演的分析、应用
3、负责定制prompt设计平台化方式，完成产品需求转化，为平台提供模板化方法，完成热更新机制
4、深入理解实际业务需求，跟进线上case，快速迭代prompt创作
任职要求：
1、本科以上学历，2年以上互联网工作经验，熟悉Transformer时代的NLP技术
2、具有不错的实践经验，有prompt实践案例
3、有不错的业务理解能力，思维活跃
4、具有产品化思维：理解模型能力边界、优化方向
5、有不错的代码能力，熟悉Python，熟悉go加分",更新于：2024-03-11
视频大模型算法工程师,北京·海淀区·苏州桥,30-50K·14薪,1年以内,本科,"不限
机器学习
大模型算法
多模态算法
pytorch
DiT
sora",潞晨科技,计算机软件,20-99人,"岗位职责：
1.负责图像生成和视频生成相关技术研究，包括文生图基础模型研发，图像编辑技术，图像增强，及图文多模态生成等，文生视频模型研发；
2.跟进AIGC算法的最新进展，负责相关技术的研发与工程实现。
岗位要求：
1.计算机视觉/模式识别/机器学习等相关专业硕士、博士；
2.在计算机视觉、深度学习、机器学习、计算机图形学等领域有一定的工作经验，熟悉主流模型和算法，能够跟进和实现新的算法;
3.较强的工程实现能力，熟练使用至少一种深度学习框架（如tensorflow，pytorch等）；
4.具有良好的学习能力，团队协作与沟通能力；
5.有Stable Difffusion，ControlNet，DreamBooth， sora等经验者优先；",更新于：2024-03-11
PHM算法模型工程师,北京·丰台区·花乡,18-30K·13薪,经验不限,学历不限,"大模型算法
深度学习
机器学习
模型加速/性能优化
Python
算法工程化经验
PHM算法
状态监测
故障诊断",泰豪军工集团,机械设备/机电/重工,1000-9999人,"工作职责：
1.负责项目上PHM算法部分的开发，根据客户的需求提供算法层面的解决思路。并协助前后端完成涉及到PHM技术方面的工作。
2.负责PHM算法技术路线调研，对现有算法进行优化，以及根据调研结果设计新算法。并在一定程度上支持研发技术攻关。
3.PHM技术相关的设计文件编写、产品功能规划与分析。
4.根据掌握的知识技术提供技术分享和技术支持。
任职资格：
1、本科及以上学历，自动化、电子信息、软件工程等相关方向
2、对PHM领域的各方向（比如状态监测、故障诊断、故障预测、寿命预测、健康评估，健康决策等）有全面和深入的了解；
3、具有3年以上人工智能机器学习相关领域经验，产品研发经验，具有一定的Python经验。
4、有良好的沟通能力以及学习能力；",更新于：2024-03-11
