岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
百度地图NLP策略算法研发,北京-海淀,25k-50k·16薪,1-3年,本科,计算机相关专业,百度,互联网,10000人以上,"工作职责：
-负责NLP方向的策略算法方向的研发工作
-对互联网海量资源和需求进行挖掘、识别及分类，理解与满足用户搜索需求
-调研评估业界领先的信息抽取/内容分类/生成算法，并在业务场景探索落地
职责要求：
-计算机、自动化、信息工程等相关专业全日制硕士及以上学历
-具有以下一个或多个领域的理论背景和实践经验者优先：机器学习/数据挖掘/深度学习/搜广推/自然语言处理
-熟练掌握Python/C++ 至少一门语言，熟练使用常用算法和数据结构，熟悉Linux系统
-熟悉主流机器学习框架，熟悉spark/hadoop/mpi等大数据处理框架优先
-良好的逻辑思维能力，对数据敏感，能够发现关键数据、抓住核心问题
-有强烈的上进心和求知欲，善于学习新事物，渴望用技术改变未来",2023-12-15,boss
nlp算法工程师,北京-海淀,20k-35k,经验不限,本科,"Python
PyTorch
TensorFlow",合享智星,互联网,20-99人,"1.利用自然语言处理技术，进行智能问答，搜索语义处理等开发，包括但不限于文本分类，语义理解，信息抽取，知识图谱，自动摘要，大模型等；
2.研究并开发产业招商等相关的知识图谱。
任职要求：1.本科及以上学历，计算机类相关专业；
2.熟悉自然语言处理常见算法模型与工具（word2vec,fattext,ltm,ber等）；
3.具有一定的编程基础扎实的数据结构基础，熟悉python至少一门语言；
4.为人诚恳，乐观向上，具备较好的求知欲，有一定的抗压能力。",2023-12-17,boss
NLP算法工程师,北京,60k-70k·14薪,1-3年,本科,"nlp
大模型",某大型知名在线教育上市公司,在线教育,10000人以上,"工作职责：
1. 研发LLM、语义理解、文本生成、智能对话等NLP核心算法
2. 将算法方案在实际业务场景落地，赋能业务提效和创新探索
任职要求：
1. 一本以上学历，3-5年工作经验
2. 好的逻辑能力和沟通协作能力，主动性强
3. 熟练掌握NLP相关算法，了解大模型技术的最新进展
4. 有相关算法研发和工程落地经验 5. 有大模型训练及应用经验者优先",2023-12-17,boss
算法工程师（NLP）,北京-东城,12k-18k·13薪,1-3年,本科,"Java
自然语言处理项目经验
机器学习算法",城市象限,计算机软件,20-99人,"岗位职责:
1、利用数据挖掘/机器学习/深度学习等相关算法，解决核心业务需求;
2、基于业务特性梳理并提炼关键指标定义，搭建指标体系，保证指标口径的准确性以及对业务的可解释性；
3、业务指标相关的数据分析、数据挖掘、算法设计、算法优化，搭建算法库并与相关应用系统耦合；
4、负责业务场景相关模型研发和训练；
任职要求:
1、大学本科及以上学历，计算机、统计或城市科学背景优先；
2、有地理信息或者GIS相关经验，熟悉ArcGIS、QGIS中任意一项;
3、编程基础扎实，熟悉算法和数据结构，有较丰富 Python 的研发经验优先；
4、具备图像处理、计算机视觉等领域的专业知识，能够应用图像算法解决相关业务需求，包括但不限于图像识别、目标检测、图像分割等任务。
5、熟悉常见的图像处理和计算机视觉算法，如卷积神经网络（CNN）、YOLO 、maskrcnn等，能够进行模型训练和优化。
6、有图像处理或计算机视觉项目经验，熟悉Pytorch框架，能够根据实际应用场景对模型结构进行修改；了解常用的图像处理工具和库，如OpenCV、Tensorflow等。
7、能够与现有业务特性结合，开发和训练图像算法/NLP算法模型，提高业务效率和用户体验。",2023-12-15,boss
nlp算法,北京,30k-50k·20薪,经验不限,本科,"发表算法相关优秀论文
对话系统
大模型算法",某计算机软件公司,计算机软件,20-99人,"1-5年工作经验；
1、核心技能NLP、langchain，LLM微调、ChatGPT实际应用，多智能体交互（了解OpenBMB的工作）尤其使用过AgentVerse，最好还了解一定的unity
2、agent，对agent 的前沿关注，自己有agent的idea
3、前沿跟踪、chatGPT 微调、agent、 stable diffusion 微调、应用。
4 、docker、爬虫+数据清洗、模型训练流程、一些demo部署展示能力",2023-12-15,boss
nlp算法实习生,北京-海淀,2k-3k,1-3年,硕士,"计算机相关专业
自然语言处理项目经验",北京中科汇洲数商技术,移动互联网,20-99人,"岗位职责：
1.负责NLP算法研发与优化；
2. 负责基于LLM的智能问答、多轮对话、意图识别等模型研发；
3.负责跟进NLP最新进展，探索落地应用点。
岗位要求：
1.全日制本科、硕士及以上学历，计算机、自动化等相关专业；
2.熟悉NER、文本分类、语义匹配等基本NLP的理论和实践经验；
3. 熟悉LLaMA, Bloom, T5, Alpaca等LLM模型预训练与微调；
4. 熟练使用PyTorch，熟练使用Python；
5. 英语CET-6及以上；
6. 在领域内的国际权威期刊或者顶级会议发表过论文的优先。
岗位福利：
1.可远程实习
2.中国科学院自动化所老师指导带队",2023-12-17,boss
NLP算法工程师（大模型）,北京,40k-45k·15薪,1-3年,本科,自然语言处理项目经验,某大型知名保险上市公司,保险,10000人以上,"工作职责
1. 研发LLM、语义理解、文本生成、智能对话等NLP核心算法
2. 将算法方案在实际业务场景落地，赋能业务提效和创新探索
职位要求:
1. 本科以上学历，3年以上工作经验
2. 好的逻辑能力和沟通协作能力，主动性强
3. 熟练掌握NLP相关算法，了解大模型技术的最新进展
4. 有相关算法研发和工程落地经验
5. 有大模型训练及应用经验者优先",2023-12-15,boss
nlp高级算法工程师,北京,60k-90k,3-5年,本科,"PyTorch
TensorFlow
计算机相关专业",某大型知名在线教育上市公司,在线教育,10000人以上,"1、负责教育场景下大语言模型的选型、设计与实现；
2、负责自然语言处理相关产品和项目的研发实现、效果评估以及持续优化工作；
3、关注行业前沿机器学习算法，负责算法优化和调整，并应用到实际的应用场景中；
任职要求:
1、有扎实的自然语言处理理论和方法基础，熟悉 LSTM、CNN、RNN、Transformer 等基本网络结构；
2、熟练掌握tensorflow、pytorch 等深度学习框架，有较强的算法工程能力;
3、熟悉大模型的训练与优化，熟悉主流文本生成的原理和方法，有结合业务的落地实践经验；
4、熟悉语音识别、自然语言处理、知识图谱等领域，并有相关应用落地经验者优先；
5、具有GPT、LLaMA、ChatGLM 等开源模型训练、优化与应用经验者或者对 chatGPT 有跟进和心得者优先，有良好的学习能力和创新思维，具备良好的团队合作精神和沟通能力。",2023-12-16,boss
搜索NLP研发工程师,北京-海淀,20k-40k·15薪,经验不限,本科,"机器学习
搜索算法
语义理解",微博,互联网,1000-9999人,"● 职位描述
1. 从nlp角度，解决搜索中查询分析、意图识别、排序模型、去重、反作弊等一个或若干个方向的问题；
2. 从事搜索业务规划调研、搜索策略和算法设计迭代、搜索产品效果分析、线上问题朔源等方向的数据统计&分析工作；
● 任职资格
1. 熟悉常用的nlp模型和算法，了解基本的样本抽取方法和效果评估指标；
2. 熟练使用python、shell、c++等其中的一种或若干种进行数据处理；
3. 熟悉hive sql、spark、mapreduce等大数据工具者优先；
4. 有搜索推荐广告等相关业务的工作经验，或者对搜索业务感兴趣；",2023-12-15,boss
nlp算法工程师（实习）,北京-朝阳,5k-6k,经验不限,本科,"自然语言处理项目经验
PyTorch
计算机相关专业",美团,其他服务业,10000人以上,"岗位职责：
你将做什么：
1. 参与语音对话系统中相关nlp算法研发工作, 连接用户与美团生活服务能力,
2. 参与研发语音对话交互场景的智能分析项目，解决实际问题, 提升美团客服服务能力和效率；
3. 探索语音对话交互的前沿技术，完成技术攻坚与算法落地，优化产品体验。
部门介绍：
语音交互部负责集团语音和智能交互技术及产品研发，面向美团业务和生态伙伴，提供对语音和口语数据的大规模处理及智能响应能力。团队以建设业界一流的语音交互技术为基础，一方面支持集团业务场景中的技术需求，创造显著业务价值；另一方面为用户提供语音交互的智能产品，愿景是在不久的将来为每个用户提供智能的生活服务助理。经过多年研发积累，团队在语音识别、合成、口语理解、智能问答和多轮交互等技术上已建成大规模的技术平台服务，并研发包括外呼机器人、智能客服、语音内容分析等解决方案和产品，在集团丰富的业务场景中广泛落地；同时重视与行业的紧密合作，通过美团语音应用平台已与第三方手机语音助手、智能音箱、智能车机等诸多合作伙伴开展对接，将语音生活服务应用提供给更多用户。
岗位基本要求：
期望未来的你是这样的：
1. 计算机、数学或统计学等相关专业，本科及以上学历；
2. 扎实的NLP算法基础，参与或主导过NLP方向的具体研发系统/项目；
3. 良好的代码实现能力，至少熟悉Java、Python、C++中的一门语言；
4. 强烈的进取心、事业心与求知欲，良好的团队合作精神，热衷于追求技术创新。
岗位亮点：
1. 业务高速发展: 上千业务场景，日百万级的真实对话数据，上亿级别用户群体；
2. 团队大牛云集: 团队成员大多来自于名校和名企，具有丰富的项目实践经验；
3. 技术氛围浓厚: 鼓励前沿技术学习与尝试，部门内有定期技术分享与交流机制。",2023-12-16,boss
自然语言处理,北京,40k-60k·16薪,经验不限,本科,"机器翻译
文本生成
语音算法",某大型知名互联网公司,互联网,10000人以上,"职位描述1、负责百科场景的大模型预训练和微调的工作，优化生成模型的效果，服务百科业务需求； 2、基于AIGC技术优化产品质量和效果，提升效率，改善用户体验； 3、基于知识图谱的SPO数据生成结构化内容，提升数据的准确性和时效性。 职位要求1、本科及以上学历，有一定的NLP项目经验，计算机相关专业背景优先； 2、熟悉LLM相关技术，有技术追求，能够熟练使用技术解决业务问题； 3、动手能力强，能快速做技术调研和实验，积极主动； 4、日常中注重合作，有良好的沟通表达能力，勇于迎接挑战。
职位描述1、负责百科场景的大模型预训练和微调的工作，优化生成模型的效果，服务百科业务需求； 2、基于AIGC技术优化产品质量和效果，提升效率，改善用户体验； 3、基于知识图谱的SPO数据生成结构化内容，提升数据的准确性和时效性。 职位要求1、本科及以上学历，有一定的NLP项目经验，计算机相关专业背景优先； 2、熟悉LLM相关技术，有技术追求，能够熟练使用技术解决业务问题； 3、动手能力强，能快速做技术调研和实验，积极主动； 4、日常中注重合作，有良好的沟通表达能力，勇于迎接挑战。",2023-12-15,boss
